Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
5411.695265464638,-2.697017268332659,-45.76903575922927,-138.4040520890653
5843.414133735176,-2.69522338558496,-45.56197778249309,-141.283915721453
6309.573444801934,-2.698489366535468,-45.38783756281803,-143.0921629833943
6812.920690579616,-2.697098343763955,-45.19345000948913,-145.5389772371636
7356.422544596415,-2.690547389824558,-45.07533685857982,-147.8449871238704
7943.282347242819,-2.707044576782429,-44.95741520915015,-149.7453916695732
8576.958985908939,-2.708961053437422,-44.78757447144833,-151.560048214694
9261.187281287939,-2.705891781181645,-44.66108603065366,-153.2855437887413
10000.00000000001,-2.718347580681177,-44.61458761829099,-155.4275516822235
10797.7516232771,-2.70877086711677,-44.59539983567154,-157.0538320528482
11659.14401179832,-2.707235908854972,-44.43059104353721,-158.4138129699488
12589.25411794167,-2.720018808376068,-44.38205396413334,-159.9214452383724
13593.56390878526,-2.705318589603288,-44.32248687957242,-161.3452405880239
14677.99267622071,-2.717898398719681,-44.29470715460482,-162.8305960265082
15848.93192461113,-2.709490944586117,-44.26627962768335,-163.7428368065277
17113.28304161781,-2.709883264870892,-44.18136530569257,-164.9224782697328
18478.49797422292,-2.71179559772298,-44.13878363723752,-166.623863519414
19952.6231496888,-2.712016413553079,-44.17541869962161,-167.5010519229932
21544.34690031885,-2.709806444916588,-44.08982423726908,-168.032582276513
23263.05067153625,-2.702529693529203,-44.09613885062798,-168.8500308539072
25118.86431509581,-2.722490967472726,-44.1171261951296,-169.5230593500516
27122.7257933203,-2.705729424526331,-44.08851227378585,-170.9312227514806
29286.44564625236,-2.711426650918037,-44.04897340540116,-171.3447543244735
31622.7766016838,-2.703433426287179,-44.09067968794951,-171.6161218670987
34145.488738336,-2.705085324658743,-44.03310719317908,-172.8778686180319
36869.45064519576,-2.701223864333307,-43.98262179239953,-173.1636793027094
39810.71705534975,-2.698866334772262,-43.90839848228774,-173.4025928566004
42986.62347082276,-2.698483418038116,-44.01439335107324,-174.1931906143422
46415.88833612781,-2.699878965762514,-44.01503758718135,-174.7171820617742
50118.72336272721,-2.700213153675913,-44.03562904978742,-174.5933374150362
54116.95265464637,-2.691460306152646,-43.96631530080932,-174.4955794532232
58434.14133735179,-2.69164746734341,-43.96178947239073,-176.1720354584158
63095.73444801931,-2.686911569979144,-43.95806547542691,-175.8857194570901
68129.20690579615,-2.686827849965688,-43.97962366123736,-176.7287155275511
73564.22544596418,-2.680494952680261,-43.95145321487131,-176.7968302647962
79432.82347242815,-2.689818580707061,-43.99847179343051,-176.9807000195954
85769.58985908945,-2.674210176716235,-43.97341212231632,-177.7406810654465
92611.87281287932,-2.671839034294102,-44.01726533563917,-177.058089159663
100000,-2.661020660726763,-44.00013772235042,-177.4838998872361
